CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
54674,Customer_54674,19,Male,Houston,15,36.24,270,1
1837,Customer_1837,67,Male,Miami,3,66.51,346,0
38162,Customer_38162,66,Male,Chicago,6,33.36,214,0
82337,Customer_82337,30,Male,Miami,12,37.2,83,0
51655,Customer_51655,21,Male,Miami,18,66.13,343,1
89436,Customer_89436,52,Male,Chicago,5,79.84,467,1
6173,Customer_6173,61,Male,Chicago,23,86.08,302,1
6378,Customer_6378,30,Male,Miami,21,89.93,179,0
78015,Customer_78015,23,Female,Miami,2,34.14,446,1
20906,Customer_20906,28,Male,Houston,15,74.01,288,1
88419,Customer_88419,66,Male,New York,23,94.03,206,1
90352,Customer_90352,30,Female,Los Angeles,2,41.61,300,1
51789,Customer_51789,37,Male,Miami,20,39.26,424,1
65216,Customer_65216,26,Female,Miami,15,66.02,176,0
48283,Customer_48283,20,Male,Los Angeles,22,96.01,121,1
25691,Customer_25691,63,Female,New York,6,51.44,213,0
40724,Customer_40724,58,Female,Miami,6,57.04,218,0
77964,Customer_77964,39,Male,Los Angeles,11,77.84,88,1
38731,Customer_38731,23,Female,Los Angeles,23,77.84,157,1
33601,Customer_33601,25,Male,Miami,4,37.93,312,0
28067,Customer_28067,32,Female,Houston,2,59.63,135,0
14523,Customer_14523,36,Female,Houston,20,51.73,291,0
87651,Customer_87651,36,Male,Los Angeles,20,94.11,234,0
67480,Customer_67480,38,Male,Chicago,12,69.28,55,0
8751,Customer_8751,59,Male,Houston,6,82.71,426,0
90457,Customer_90457,60,Male,Houston,8,62.85,371,1
45273,Customer_45273,47,Female,Chicago,17,37.36,222,0
69667,Customer_69667,47,Male,Chicago,23,31.13,90,0
51944,Customer_51944,26,Female,Miami,15,73.73,50,0
80735,Customer_80735,52,Male,New York,13,53.53,191,1
73616,Customer_73616,55,Male,New York,3,59.58,317,0
93877,Customer_93877,65,Female,Miami,5,59.65,326,0
12014,Customer_12014,43,Male,Chicago,14,95.12,405,0
42626,Customer_42626,60,Male,Chicago,20,31.18,252,0
63088,Customer_63088,67,Female,Houston,19,34.98,309,1
83324,Customer_83324,37,Female,Miami,24,65.85,77,0
69702,Customer_69702,44,Male,New York,17,50.34,155,0
44009,Customer_44009,49,Male,Miami,14,38.84,136,0
76398,Customer_76398,47,Female,Los Angeles,6,64.8,450,0
43562,Customer_43562,44,Female,Chicago,8,60.92,338,1
49338,Customer_49338,30,Male,New York,8,39.79,162,0
46215,Customer_46215,69,Male,Houston,3,73.19,221,0
30333,Customer_30333,27,Female,Chicago,17,82.85,247,1
14754,Customer_14754,25,Male,Houston,5,37.6,477,0
47207,Customer_47207,57,Male,Los Angeles,11,45.26,158,0
49388,Customer_49388,27,Male,New York,15,58.45,277,1
35964,Customer_35964,70,Male,New York,24,54.01,192,0
68215,Customer_68215,57,Female,New York,11,59.85,421,1
32819,Customer_32819,32,Female,Chicago,13,80.09,322,1
90863,Customer_90863,51,Male,New York,11,38.44,189,1
91204,Customer_91204,18,Female,Miami,12,44.55,354,1
28762,Customer_28762,57,Male,Houston,20,90.09,89,0
72185,Customer_72185,25,Female,Los Angeles,7,51.88,153,1
81680,Customer_81680,24,Male,Chicago,14,82.26,175,0
7996,Customer_7996,51,Male,Los Angeles,15,77.75,473,0
98604,Customer_98604,41,Male,Miami,2,39.38,366,1
55755,Customer_55755,36,Male,Houston,18,68.32,160,1
14590,Customer_14590,34,Male,Houston,6,63.21,378,0
65679,Customer_65679,32,Female,Miami,12,94.45,67,0
69490,Customer_69490,68,Female,Houston,20,86.01,255,0
53550,Customer_53550,20,Female,Houston,6,43.12,430,1
45034,Customer_45034,35,Female,Miami,22,31.64,172,0
56482,Customer_56482,27,Male,New York,21,49.96,158,0
77829,Customer_77829,39,Male,New York,6,44.1,486,1
1315,Customer_1315,27,Male,Houston,3,99.53,155,1
65316,Customer_65316,32,Female,Los Angeles,5,63.88,411,0
41147,Customer_41147,44,Male,Houston,19,82.26,150,0
27155,Customer_27155,37,Female,Los Angeles,2,32.52,375,1
51411,Customer_51411,38,Female,Miami,3,71.48,244,0
84676,Customer_84676,66,Female,New York,2,56.89,297,0
11118,Customer_11118,51,Male,Los Angeles,8,86.56,339,0
56931,Customer_56931,32,Male,Miami,18,80.69,319,1
23871,Customer_23871,37,Male,Chicago,3,80.95,319,1
70059,Customer_70059,57,Female,Chicago,11,41.36,262,0
25250,Customer_25250,33,Male,Chicago,24,59.61,141,0
38983,Customer_38983,28,Male,New York,5,36.45,260,1
43807,Customer_43807,42,Male,Houston,2,84.81,138,1
91180,Customer_91180,50,Male,Los Angeles,17,71.91,360,1
66829,Customer_66829,23,Female,Chicago,19,91.55,86,0
73284,Customer_73284,52,Male,Chicago,18,64.71,311,0
10473,Customer_10473,23,Female,New York,17,93.38,326,0
96372,Customer_96372,44,Female,Miami,7,84.52,442,0
60776,Customer_60776,46,Male,Chicago,9,77.47,189,0
85351,Customer_85351,28,Male,Miami,7,32.95,246,1
15269,Customer_15269,30,Female,New York,6,68.53,334,0
21203,Customer_21203,61,Female,Houston,4,56.52,257,1
53795,Customer_53795,56,Female,Houston,9,81.61,126,1
97325,Customer_97325,30,Male,Los Angeles,1,83.23,223,0
86812,Customer_86812,21,Female,Houston,2,97.22,311,0
63764,Customer_63764,40,Male,Houston,17,53.28,298,0
79210,Customer_79210,43,Female,Miami,6,87.02,149,1
37039,Customer_37039,20,Female,Miami,24,87.86,294,0
88172,Customer_88172,41,Female,New York,23,80.1,219,1
32539,Customer_32539,30,Female,Miami,14,74.44,471,1
59070,Customer_59070,56,Male,Houston,10,35.18,350,0
42777,Customer_42777,58,Female,Chicago,23,56.95,249,1
60881,Customer_60881,50,Male,Miami,20,43.32,336,0
43062,Customer_43062,47,Male,Los Angeles,11,81.39,458,0
18388,Customer_18388,55,Female,Houston,21,70.48,132,0
96638,Customer_96638,26,Male,Chicago,8,68.91,267,1
65493,Customer_65493,19,Male,Chicago,1,49.39,157,0
6327,Customer_6327,39,Female,New York,19,57.46,383,0
2777,Customer_2777,45,Male,Los Angeles,6,90.22,384,1
79543,Customer_79543,59,Male,Miami,19,53.04,386,1
46993,Customer_46993,35,Female,Miami,12,38.75,330,0
58261,Customer_58261,20,Male,Houston,20,98.58,383,1
18309,Customer_18309,37,Female,Miami,20,54.36,380,1
46981,Customer_46981,26,Male,Chicago,2,68.49,289,0
82877,Customer_82877,29,Male,Chicago,7,51.0,358,0
21044,Customer_21044,56,Male,Miami,9,78.56,50,1
70384,Customer_70384,20,Male,Miami,6,83.87,333,1
89620,Customer_89620,22,Male,Los Angeles,20,34.57,130,0
3880,Customer_3880,47,Female,Chicago,16,68.57,83,1
58389,Customer_58389,27,Female,Los Angeles,3,87.62,264,0
38926,Customer_38926,66,Female,Los Angeles,24,94.49,492,1
11393,Customer_11393,61,Female,Chicago,12,38.52,498,1
14272,Customer_14272,20,Male,New York,22,41.65,424,1
45827,Customer_45827,49,Female,Houston,8,67.63,376,0
70372,Customer_70372,37,Male,Los Angeles,4,77.66,365,0
77827,Customer_77827,41,Female,Los Angeles,7,91.55,319,1
55358,Customer_55358,24,Male,Los Angeles,24,36.91,259,1
47037,Customer_47037,48,Female,Chicago,11,62.2,313,1
87716,Customer_87716,70,Female,Miami,22,58.9,242,0
22546,Customer_22546,20,Female,Los Angeles,6,66.28,290,1
13849,Customer_13849,58,Male,Chicago,14,56.54,320,1
40301,Customer_40301,52,Female,Houston,1,92.14,262,0
24545,Customer_24545,20,Male,Chicago,12,68.56,255,1
59845,Customer_59845,33,Female,New York,18,77.26,192,0
90099,Customer_90099,58,Male,Houston,18,96.28,225,0
11100,Customer_11100,48,Female,New York,5,48.31,251,1
33323,Customer_33323,55,Male,Houston,8,55.33,287,1
19447,Customer_19447,49,Male,Miami,1,97.54,118,1
34701,Customer_34701,65,Female,Los Angeles,8,95.56,267,0
13335,Customer_13335,19,Female,Chicago,19,79.86,255,0
18336,Customer_18336,69,Male,Houston,11,64.05,485,1
12814,Customer_12814,59,Female,Los Angeles,3,86.04,475,1
135,Customer_135,31,Female,New York,4,79.23,344,1
95143,Customer_95143,62,Female,Miami,21,48.13,222,1
53590,Customer_53590,21,Male,Miami,7,45.42,321,0
25993,Customer_25993,35,Female,Miami,7,42.98,69,1
26554,Customer_26554,61,Male,New York,10,56.11,186,1
5331,Customer_5331,54,Male,Chicago,15,38.32,308,0
83848,Customer_83848,67,Female,Los Angeles,16,72.13,319,1
15913,Customer_15913,55,Male,Houston,4,80.1,274,1
147,Customer_147,56,Female,Chicago,6,82.51,491,0
17729,Customer_17729,27,Female,New York,20,40.1,238,0
49313,Customer_49313,64,Female,Los Angeles,2,37.74,260,1
18752,Customer_18752,45,Male,Chicago,2,45.42,500,0
62316,Customer_62316,60,Male,Los Angeles,15,62.8,433,1
73504,Customer_73504,69,Male,Los Angeles,17,63.75,472,0
93156,Customer_93156,38,Male,Los Angeles,19,48.29,263,1
35559,Customer_35559,26,Female,Houston,15,62.99,281,0
67985,Customer_67985,31,Female,Los Angeles,19,43.67,343,0
50969,Customer_50969,20,Male,Houston,8,85.37,406,0
88552,Customer_88552,39,Male,Miami,6,52.31,122,0
79870,Customer_79870,20,Male,Chicago,2,99.36,133,1
50592,Customer_50592,26,Male,New York,13,57.06,491,0
13643,Customer_13643,68,Male,Houston,7,82.83,64,1
96669,Customer_96669,51,Female,New York,14,98.99,104,0
61800,Customer_61800,35,Male,Houston,3,80.71,464,0
8590,Customer_8590,50,Male,New York,22,77.43,296,1
68846,Customer_68846,25,Male,Miami,9,76.13,285,0
8401,Customer_8401,37,Male,New York,23,70.33,89,1
12825,Customer_12825,21,Male,New York,1,86.72,350,1
71705,Customer_71705,66,Female,New York,6,44.99,218,1
23111,Customer_23111,65,Female,Chicago,4,77.86,494,0
94738,Customer_94738,28,Male,New York,21,33.73,212,1
50221,Customer_50221,67,Male,New York,14,49.24,373,0
69498,Customer_69498,22,Male,New York,22,37.91,151,1
52248,Customer_52248,51,Male,Chicago,23,94.74,110,0
64286,Customer_64286,25,Female,Houston,3,78.5,273,1
56162,Customer_56162,18,Female,Chicago,6,61.41,307,0
836,Customer_836,21,Female,Houston,16,93.53,204,1
98746,Customer_98746,31,Female,Houston,6,93.57,409,0
34128,Customer_34128,57,Male,Miami,24,85.72,144,1
85415,Customer_85415,53,Male,Houston,22,67.51,458,0
81585,Customer_81585,22,Female,Houston,4,43.57,269,0
21088,Customer_21088,34,Male,New York,14,54.2,387,0
79009,Customer_79009,20,Male,Miami,9,80.99,214,1
65712,Customer_65712,68,Male,Los Angeles,1,79.31,247,0
8966,Customer_8966,68,Male,Miami,6,93.65,84,0
39019,Customer_39019,68,Male,Los Angeles,11,62.7,276,0
49253,Customer_49253,21,Male,Houston,23,81.79,341,0
53984,Customer_53984,57,Male,Miami,12,55.54,212,0
33381,Customer_33381,49,Male,New York,12,69.78,186,0
6216,Customer_6216,29,Male,Los Angeles,18,79.56,482,1
49641,Customer_49641,25,Male,New York,18,36.6,330,0
54728,Customer_54728,41,Female,Houston,16,33.38,498,0
95579,Customer_95579,56,Female,Miami,17,51.51,151,0
35033,Customer_35033,21,Female,Los Angeles,15,46.44,464,0
30941,Customer_30941,26,Male,Houston,11,89.4,64,0
11129,Customer_11129,34,Male,Los Angeles,1,97.5,313,1
69243,Customer_69243,64,Male,Chicago,19,44.14,362,0
35460,Customer_35460,25,Female,Miami,1,99.21,91,1
16350,Customer_16350,26,Male,Los Angeles,3,63.17,381,1
90067,Customer_90067,49,Male,Houston,1,90.62,86,0
36087,Customer_36087,19,Male,Chicago,13,95.93,186,1
86546,Customer_86546,23,Male,Los Angeles,6,47.48,97,0
16615,Customer_16615,51,Male,Miami,17,91.51,430,0
71955,Customer_71955,35,Female,Los Angeles,5,59.34,477,0
68565,Customer_68565,50,Male,New York,1,41.64,306,1
34206,Customer_34206,41,Male,Houston,24,46.89,83,1
72167,Customer_72167,57,Female,Los Angeles,15,57.37,284,0
48649,Customer_48649,43,Male,Houston,14,55.59,341,1
82332,Customer_82332,56,Male,Chicago,8,37.29,360,0
45876,Customer_45876,46,Male,Los Angeles,22,99.24,289,0
56180,Customer_56180,26,Male,Houston,21,30.92,70,0
53307,Customer_53307,29,Male,Los Angeles,14,80.02,386,0
93866,Customer_93866,58,Male,Miami,23,82.66,423,0
15018,Customer_15018,62,Male,Houston,12,48.73,108,0
19340,Customer_19340,53,Female,Chicago,3,45.34,476,1
54145,Customer_54145,29,Male,Los Angeles,21,43.77,158,0
38183,Customer_38183,22,Female,Houston,10,54.53,380,0
337,Customer_337,41,Male,Houston,2,51.23,91,0
13263,Customer_13263,70,Male,Chicago,16,60.9,221,1
4225,Customer_4225,54,Female,Miami,19,38.02,362,0
10587,Customer_10587,53,Female,New York,11,45.01,399,0
10765,Customer_10765,51,Female,Los Angeles,15,68.48,373,1
89666,Customer_89666,47,Female,Houston,19,33.05,230,0
9591,Customer_9591,55,Female,Houston,21,74.25,271,1
83704,Customer_83704,22,Female,Chicago,20,66.67,273,1
82832,Customer_82832,41,Male,New York,15,51.5,265,0
60766,Customer_60766,43,Male,Chicago,1,48.94,135,1
56824,Customer_56824,35,Male,Miami,9,33.94,231,1
12388,Customer_12388,48,Male,New York,20,37.75,76,0
35329,Customer_35329,62,Male,New York,19,74.92,432,1
59640,Customer_59640,42,Male,Chicago,13,74.44,141,0
45422,Customer_45422,18,Female,Chicago,8,74.19,488,0
6120,Customer_6120,53,Female,Miami,23,38.8,312,0
97623,Customer_97623,63,Female,New York,4,52.16,73,0
54791,Customer_54791,42,Female,New York,10,61.94,494,0
7767,Customer_7767,58,Female,Los Angeles,15,52.99,149,0
94969,Customer_94969,27,Male,Los Angeles,12,96.83,132,1
51365,Customer_51365,21,Male,Miami,20,65.02,183,0
85871,Customer_85871,37,Female,New York,16,49.49,149,0
45296,Customer_45296,57,Male,Chicago,23,76.83,101,1
32362,Customer_32362,68,Female,Chicago,6,48.77,146,1
19582,Customer_19582,23,Male,Los Angeles,4,62.21,266,1
30011,Customer_30011,42,Female,Houston,6,57.37,57,0
75863,Customer_75863,39,Male,New York,24,82.09,68,1
45322,Customer_45322,54,Male,Chicago,2,98.08,270,1
60864,Customer_60864,24,Female,Los Angeles,7,52.15,221,1
314,Customer_314,57,Male,Chicago,21,87.93,162,1
39728,Customer_39728,20,Female,New York,15,64.51,384,1
32841,Customer_32841,61,Male,Chicago,12,39.41,57,0
97705,Customer_97705,54,Male,Miami,24,74.93,306,1
13212,Customer_13212,44,Female,Chicago,22,55.86,403,1
41584,Customer_41584,49,Male,Miami,21,92.92,50,1
22733,Customer_22733,53,Male,Miami,12,54.15,88,0
64620,Customer_64620,47,Female,Los Angeles,16,47.36,380,1
14747,Customer_14747,29,Male,Houston,2,68.53,272,0
11001,Customer_11001,39,Male,Miami,9,46.86,265,1
30277,Customer_30277,20,Male,Miami,4,90.26,392,1
63830,Customer_63830,37,Male,Chicago,16,54.8,464,1
73398,Customer_73398,39,Male,Miami,2,55.17,466,1
35604,Customer_35604,49,Male,Miami,10,81.23,480,1
78351,Customer_78351,43,Male,New York,4,31.75,50,0
41963,Customer_41963,29,Female,Los Angeles,1,74.27,88,1
96608,Customer_96608,68,Male,New York,5,36.26,219,1
63207,Customer_63207,51,Female,Miami,8,59.9,98,0
76217,Customer_76217,38,Female,Los Angeles,4,86.44,406,0
78211,Customer_78211,65,Female,Los Angeles,16,68.54,138,1
88203,Customer_88203,62,Male,Los Angeles,9,59.11,86,0
27792,Customer_27792,37,Male,Miami,3,84.48,94,1
78726,Customer_78726,48,Male,Los Angeles,8,37.44,228,0
56872,Customer_56872,27,Male,Houston,11,78.03,384,0
59245,Customer_59245,50,Male,Houston,15,87.3,406,1
27532,Customer_27532,51,Male,New York,12,55.29,353,1
98128,Customer_98128,52,Female,Miami,9,56.26,458,1
88736,Customer_88736,64,Female,New York,13,93.86,277,1
65420,Customer_65420,43,Female,Chicago,16,60.93,297,1
18160,Customer_18160,23,Female,Los Angeles,10,32.23,95,1
43327,Customer_43327,50,Male,New York,14,97.45,219,0
39095,Customer_39095,30,Female,Chicago,16,89.28,451,1
26551,Customer_26551,49,Female,New York,7,38.45,253,1
76009,Customer_76009,27,Female,New York,21,43.56,266,0
4560,Customer_4560,37,Male,Houston,23,55.59,249,0
76938,Customer_76938,23,Female,Miami,1,68.19,324,0
17768,Customer_17768,67,Female,Houston,9,32.85,253,0
25734,Customer_25734,27,Male,Miami,14,34.1,351,0
89688,Customer_89688,48,Male,New York,24,87.23,341,1
57823,Customer_57823,32,Male,Los Angeles,10,74.39,312,0
79334,Customer_79334,68,Female,Miami,16,47.53,311,1
43061,Customer_43061,44,Male,Miami,7,76.32,434,0
36104,Customer_36104,32,Male,New York,19,63.83,410,1
33640,Customer_33640,57,Female,Houston,23,60.02,269,0
96544,Customer_96544,70,Male,Miami,16,46.52,434,1
58318,Customer_58318,60,Female,Los Angeles,20,78.82,69,0
66502,Customer_66502,25,Female,Houston,24,83.46,446,1
65086,Customer_65086,57,Male,New York,14,75.44,431,1
50747,Customer_50747,51,Male,Houston,22,93.06,393,0
97031,Customer_97031,67,Male,Los Angeles,9,97.68,187,0
45256,Customer_45256,43,Female,Chicago,16,76.28,341,0
72507,Customer_72507,56,Female,Los Angeles,4,33.75,493,0
30868,Customer_30868,50,Male,Miami,11,73.69,276,0
39652,Customer_39652,55,Male,New York,17,51.87,232,0
75025,Customer_75025,62,Female,Houston,6,36.29,201,0
89742,Customer_89742,21,Female,Chicago,1,95.78,289,1
91119,Customer_91119,36,Female,Chicago,7,64.98,457,1
78528,Customer_78528,28,Female,Chicago,8,82.86,191,0
13571,Customer_13571,34,Male,Miami,16,98.32,212,0
46596,Customer_46596,54,Male,Chicago,21,73.26,406,0
81996,Customer_81996,44,Female,New York,13,81.28,162,0
24691,Customer_24691,59,Female,Chicago,23,97.43,168,0
9928,Customer_9928,50,Female,Miami,8,61.64,366,1
943,Customer_943,65,Female,New York,15,51.64,330,0
53677,Customer_53677,29,Female,Los Angeles,12,83.76,183,0
56447,Customer_56447,61,Female,New York,14,82.39,233,0
40040,Customer_40040,22,Male,New York,17,64.24,87,1
61833,Customer_61833,69,Female,Los Angeles,13,74.46,268,0
14201,Customer_14201,63,Male,New York,13,31.12,342,0
79691,Customer_79691,55,Female,Houston,1,58.79,226,0
23763,Customer_23763,31,Female,Miami,13,60.96,360,1
89674,Customer_89674,28,Female,Los Angeles,16,45.38,207,1
6705,Customer_6705,33,Female,Los Angeles,9,37.37,121,0
14801,Customer_14801,44,Female,Miami,18,99.24,115,0
53055,Customer_53055,26,Male,New York,22,87.53,154,1
32348,Customer_32348,63,Male,Miami,2,52.86,66,1
528,Customer_528,39,Male,New York,14,79.62,255,1
38364,Customer_38364,47,Female,New York,9,95.69,342,1
55723,Customer_55723,23,Female,Houston,8,51.8,428,0
46260,Customer_46260,36,Male,New York,9,52.26,453,1
33286,Customer_33286,23,Female,New York,10,81.14,490,1
79831,Customer_79831,61,Female,Houston,2,66.87,328,0
2050,Customer_2050,59,Male,New York,22,79.55,104,0
90337,Customer_90337,22,Female,Chicago,15,36.0,342,1
96245,Customer_96245,18,Female,Miami,3,53.04,171,1
56274,Customer_56274,23,Female,Houston,5,85.88,275,1
14745,Customer_14745,54,Male,Miami,22,88.71,341,1
41679,Customer_41679,52,Male,Houston,6,88.89,144,1
26172,Customer_26172,67,Female,Houston,24,82.05,409,1
88891,Customer_88891,41,Female,Los Angeles,1,85.79,116,1
72181,Customer_72181,65,Male,Los Angeles,13,53.53,402,0
21537,Customer_21537,67,Female,Chicago,6,52.09,388,0
59381,Customer_59381,35,Male,New York,4,76.9,300,1
3176,Customer_3176,29,Male,Miami,22,96.09,88,1
99535,Customer_99535,38,Male,Miami,2,55.75,115,1
31932,Customer_31932,23,Female,Miami,7,78.99,467,1
27996,Customer_27996,46,Male,Houston,12,51.83,245,0
38252,Customer_38252,30,Female,Houston,21,44.28,143,0
4587,Customer_4587,27,Female,Houston,5,32.34,435,1
181,Customer_181,34,Male,Houston,4,46.49,54,1
69868,Customer_69868,45,Male,Los Angeles,14,96.95,496,0
23787,Customer_23787,19,Female,Los Angeles,5,87.5,202,0
35763,Customer_35763,19,Male,Chicago,11,49.85,462,0
92893,Customer_92893,32,Male,Los Angeles,18,88.91,300,0
20733,Customer_20733,31,Female,New York,10,93.59,430,1
62669,Customer_62669,52,Male,Los Angeles,7,88.31,344,1
65054,Customer_65054,63,Female,Houston,16,99.96,337,1
73588,Customer_73588,34,Male,Chicago,23,89.05,143,0
35196,Customer_35196,63,Male,Los Angeles,5,89.64,160,0
50106,Customer_50106,24,Male,Los Angeles,12,82.15,433,1
43695,Customer_43695,55,Male,Chicago,3,42.77,244,0
58157,Customer_58157,33,Female,Chicago,8,88.56,257,1
3924,Customer_3924,68,Female,Houston,6,31.41,160,0
99783,Customer_99783,42,Female,New York,18,66.1,89,1
11026,Customer_11026,45,Female,Los Angeles,17,45.19,401,0
96222,Customer_96222,51,Female,Houston,24,51.06,154,1
91762,Customer_91762,42,Female,Chicago,3,37.32,87,1
26272,Customer_26272,55,Male,Chicago,22,63.46,256,0
73522,Customer_73522,66,Female,Los Angeles,14,51.61,85,1
75849,Customer_75849,45,Female,Los Angeles,19,86.66,83,1
70869,Customer_70869,27,Male,Chicago,6,99.01,305,1
48871,Customer_48871,65,Male,Houston,20,68.99,58,1
51487,Customer_51487,69,Female,Chicago,8,72.28,395,1
53803,Customer_53803,35,Female,Houston,17,98.95,425,0
42563,Customer_42563,54,Female,New York,1,85.04,59,0
32590,Customer_32590,20,Male,New York,13,83.06,178,1
37205,Customer_37205,36,Female,Chicago,4,54.05,126,0
17249,Customer_17249,62,Female,Chicago,14,56.19,316,1
60263,Customer_60263,35,Male,New York,12,61.88,146,1
47191,Customer_47191,28,Female,Los Angeles,12,89.69,355,0
29055,Customer_29055,61,Male,Los Angeles,21,43.05,445,0
33812,Customer_33812,40,Male,Chicago,16,78.63,261,1
94361,Customer_94361,40,Female,Los Angeles,24,56.52,316,0
73855,Customer_73855,65,Male,New York,8,66.96,313,0
42831,Customer_42831,67,Female,Miami,2,83.88,272,1
72783,Customer_72783,22,Male,Chicago,14,86.67,386,0
58009,Customer_58009,55,Male,New York,4,56.26,222,1
19622,Customer_19622,35,Male,Los Angeles,15,82.36,360,1
55031,Customer_55031,65,Female,Houston,3,85.07,199,1
84750,Customer_84750,27,Female,Chicago,3,69.14,496,0
46928,Customer_46928,40,Male,Houston,13,89.75,292,0
13183,Customer_13183,68,Female,Chicago,5,99.7,371,1
